IdCliente;Edad;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Crédito Hipotecario;Tiene Crédito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
21505;59;Trabajador Dependiente;Casado;Universitario;No;1554000;Si;No;Celular;1;No
21506;53;Gerente;Casado;Universitario;No;486000;Si;Si;Celular;0;No
21507;56;Trabajador Dependiente;Casado;Universitario;No;1029000;Si;Si;Celular;3;No
21508;59;Obrero;Casado;Enseñanza Básica;No;60000;No;No;Celular;0;No
21509;59;Trabajador Dependiente;Casado;Universitario;No;1077000;Si;Si;Celular;0;No
21510;53;Trabajador Dependiente;Casado;Universitario;No;1269000;Si;No;Celular;1;No
21511;54;Gerente;Soltero;Universitario;No;10378000;Si;No;Celular;0;No
21512;61;Trabajador Dependiente;Casado;Universitario;No;1565000;Si;Si;Celular;0;No
21513;47;Obrero;Divorciado;Enseñanza Básica;No;-78000;No;Si;Celular;0;No
21514;56;Trabajador Dependiente;Casado;Universitario;No;219000;Si;No;Celular;1;No
21515;57;Trabajador Dependiente;Casado;Universitario;No;4441000;Si;No;Celular;2;No
21516;55;Gerente;Casado;Universitario;No;2243000;No;No;Celular;0;No
21517;60;Trabajador Dependiente;Casado;Universitario;No;7711000;Si;No;Celular;1;No
21518;56;Trabajador Dependiente;Casado;Universitario;No;4341000;No;No;Celular;0;No
21519;60;Trabajador Dependiente;Casado;Universitario;No;196000;Si;No;Celular;0;No
21520;55;Trabajador Independiente;Casado;Universitario;No;1604000;No;No;Celular;0;No
21521;55;Gerente;Casado;Universitario;No;542000;Si;No;Celular;0;No
21522;60;Trabajador Dependiente;Casado;Universitario;No;214000;Si;No;Celular;0;No
21523;60;Empresario;Casado;Universitario;No;70000;No;No;Celular;0;No
21524;59;Trabajador Dependiente;Divorciado;Universitario;No;1194000;Si;No;Celular;0;No
21525;58;Trabajador Dependiente;Soltero;Universitario;No;572000;No;No;Celular;2;No
21526;53;Trabajador Dependiente;Casado;Universitario;No;657000;Si;No;Celular;2;No
21527;55;Trabajador Dependiente;Casado;Universitario;No;4853000;No;No;Celular;2;No
21528;56;Obrero;Soltero;Enseñanza Media;No;3000;No;No;Celular;0;No
21529;56;Trabajador Dependiente;Casado;Universitario;No;156000;No;No;Celular;0;No
21530;61;Trabajador Dependiente;Casado;Universitario;No;260000;No;No;Celular;6;No
21531;53;Trabajador Dependiente;Casado;Universitario;No;315000;No;No;Celular;0;No
21532;53;Trabajador Dependiente;Casado;Enseñanza Media;No;0;Si;No;Celular;1;No
21533;61;Gerente;Casado;Universitario;No;2168000;Si;Si;Celular;0;No
21534;60;Gerente;Casado;Universitario;No;12409000;Si;No;Celular;2;No
21535;59;Trabajador Independiente;Divorciado;Universitario;No;1077000;No;No;Celular;0;No
21536;60;Trabajador Dependiente;Casado;Universitario;No;961000;No;Si;Celular;4;No
21537;54;Trabajador Dependiente;Casado;Universitario;No;1783000;Si;Si;Celular;0;No
21538;53;Trabajador Dependiente;Casado;Universitario;No;4608000;Si;No;Fono Particular;1;No
21539;60;Empresario;Casado;Universitario;No;1024000;No;No;Celular;0;No
21540;60;Trabajador Independiente;Casado;Universitario;No;2977000;Si;No;Celular;1;No
21541;55;Empresario;Casado;Enseñanza Media;No;1532000;Si;Si;Celular;0;No
21542;60;Gerente;Soltero;Universitario;No;9916000;No;No;Celular;1;No
21543;59;Trabajador Dependiente;Casado;Universitario;No;132000;Si;Si;Celular;0;No
21544;58;Trabajador Dependiente;Casado;Universitario;No;7313000;Si;No;Celular;1;No
21545;60;Trabajador Dependiente;Soltero;Universitario;No;1411000;Si;Si;Celular;0;No
21546;56;Trabajador Independiente;Casado;Universitario;No;642000;No;No;Celular;0;No
21547;57;Trabajador Dependiente;Divorciado;Universitario;No;5674000;Si;No;Celular;0;No
21548;61;Trabajador Dependiente;Soltero;Universitario;No;1547000;Si;No;Celular;0;Si
21549;54;Trabajador Dependiente;Soltero;Universitario;No;2854000;Si;No;Celular;1;No
21550;56;Trabajador Dependiente;Divorciado;Universitario;No;399000;Si;Si;Celular;2;No
21551;58;Gerente;Casado;Universitario;No;6008000;Si;No;Celular;0;No
21552;59;Trabajador Dependiente;Soltero;Universitario;No;8259000;No;No;Celular;0;No
21553;58;Trabajador Dependiente;Casado;Universitario;No;581000;Si;No;Celular;0;No
21554;56;Técnico;Casado;Técnico Profesional;No;192000;No;No;Celular;0;No
21555;56;Gerente;Divorciado;Universitario;No;1038000;No;No;Celular;0;No
21556;53;Técnico;Casado;Técnico Profesional;No;162000;No;No;Celular;0;No
21557;56;Técnico;Soltero;Técnico Profesional;No;57000;No;Si;Celular;0;No
21558;55;Gerente;Casado;Universitario;No;713000;No;No;Celular;0;No
21559;53;Técnico;Soltero;Técnico Profesional;No;153000;No;No;Celular;0;No
21560;61;Trabajador Dependiente;Casado;Universitario;No;998000;No;No;Celular;0;No
21561;58;Trabajador Dependiente;Casado;Universitario;No;1076000;No;No;Celular;0;No
21562;53;Técnico;Divorciado;Técnico Profesional;No;0;No;No;Celular;0;No
21563;61;Trabajador Dependiente;Divorciado;Universitario;No;701000;No;No;Emailing;0;No
21564;59;Trabajador Dependiente;Casado;Universitario;No;5811000;Si;No;Celular;0;No
21565;61;Gerente;Casado;Universitario;No;3185000;No;No;Celular;0;No
21566;55;Gerente;Casado;Universitario;No;1217000;Si;Si;Celular;0;No
21567;56;Trabajador Dependiente;Divorciado;Universitario;No;1155000;No;Si;Celular;1;No
21568;61;Trabajador Independiente;Casado;Universitario;No;3059000;Si;Si;Celular;1;No
21569;57;Gerente;Casado;Universitario;No;1777000;Si;No;Celular;0;No
21570;54;Trabajador Dependiente;Soltero;Universitario;No;406000;No;No;Celular;0;No
21571;61;Trabajador Dependiente;Casado;Universitario;No;755000;No;No;Celular;1;No
21572;53;Trabajador Dependiente;Soltero;Enseñanza Media;No;0;Si;No;Celular;0;No
21573;59;Técnico;Soltero;Técnico Profesional;No;159000;Si;No;Emailing;0;No
21574;55;Trabajador Dependiente;Soltero;Universitario;No;326000;Si;No;Celular;1;No
21575;54;Trabajador Independiente;Casado;Enseñanza Media;No;1216000;Si;No;Celular;0;No
21576;61;Trabajador Dependiente;Soltero;Universitario;No;2141000;No;No;Celular;0;No
21577;58;Trabajador Dependiente;Casado;Universitario;No;5000;Si;No;Celular;0;No
21578;55;Trabajador Dependiente;Casado;Universitario;No;11000;Si;No;Celular;0;No
21579;58;Técnico;Divorciado;Técnico Profesional;No;311000;No;No;Celular;0;No
21580;53;Trabajador Dependiente;Soltero;Universitario;No;0;No;No;Celular;0;No
21581;56;Técnico;Casado;Técnico Profesional;No;84000;Si;No;Celular;0;No
21582;57;Trabajador Dependiente;Casado;Universitario;No;949000;No;No;Celular;0;No
21583;54;Gerente;Casado;Universitario;No;1468000;No;No;Celular;0;No
21584;59;Trabajador Dependiente;Casado;Universitario;No;8844000;No;No;Celular;0;No
21585;53;Obrero;Casado;Enseñanza Básica;No;0;No;No;Celular;0;No
21586;55;Gerente;Casado;Universitario;No;416000;Si;No;Celular;0;No
21587;56;Trabajador Dependiente;Casado;Universitario;No;1614000;No;No;Celular;0;No
21588;53;Trabajador Dependiente;Casado;Universitario;No;0;Si;Si;Celular;0;No
21589;53;Trabajador Dependiente;Casado;Enseñanza Media;No;0;Si;No;Celular;0;No
21590;60;Obrero;Soltero;Enseñanza Media;Si;61000;No;No;Celular;0;No
21591;56;Trabajador Dependiente;Casado;Universitario;No;471000;Si;No;Celular;0;Si
21592;61;Trabajador Dependiente;Casado;Enseñanza Media;No;116000;No;No;Celular;0;No
21593;58;Técnico;Casado;Técnico Profesional;Si;32000;Si;No;Celular;0;No
21594;54;Trabajador Dependiente;Casado;Universitario;No;4186000;No;No;Celular;0;No
21595;54;Trabajador Independiente;Casado;Universitario;No;271000;Si;No;Celular;0;No
21596;59;Gerente;Divorciado;Universitario;No;3426000;No;No;Celular;0;No
21597;58;Gerente;Divorciado;Universitario;No;1148000;Si;No;Celular;0;No
21598;53;Trabajador Dependiente;Divorciado;Universitario;No;99000;No;No;Celular;0;No
21599;53;Trabajador Dependiente;Casado;Universitario;No;1305000;No;No;Celular;0;No
21600;55;Trabajador Dependiente;Casado;Universitario;No;1181000;Si;No;Celular;2;Si
21601;60;Trabajador Dependiente;Casado;Universitario;No;268000;Si;No;Celular;0;No
21602;53;Obrero;Casado;Enseñanza Media;No;0;Si;No;Celular;0;No
21603;58;Gerente;Casado;Universitario;No;995000;Si;No;Celular;0;No
21604;53;Trabajador Dependiente;Casado;Enseñanza Básica;No;630000;Si;No;Celular;0;No
21605;53;Trabajador Dependiente;Divorciado;Enseñanza Media;No;-81000;No;Si;Celular;0;No
21606;61;Trabajador Dependiente;Casado;Universitario;No;755000;No;No;Celular;0;No
21607;55;Trabajador Dependiente;Casado;Universitario;No;2279000;No;No;Celular;0;No
21608;56;Trabajador Dependiente;Casado;Enseñanza Media;No;111000;Si;No;Celular;0;No
21609;59;Trabajador Dependiente;Casado;Universitario;No;294000;Si;No;Celular;0;No
21610;58;Gerente;Casado;Universitario;No;2471000;Si;Si;Celular;0;No
21611;57;Trabajador Dependiente;Casado;Universitario;No;418000;No;No;Celular;0;No
21612;61;Trabajador Dependiente;Casado;Universitario;No;746000;Si;Si;Celular;3;No
21613;56;Trabajador Dependiente;Divorciado;Universitario;No;687000;Si;No;Celular;1;Si
21614;53;Trabajador Dependiente;Casado;Universitario;No;0;Si;No;Celular;0;No
21615;56;Gerente;Casado;Universitario;No;543000;Si;No;Celular;275;No
21616;61;Trabajador Dependiente;Casado;Universitario;No;683000;Si;No;Celular;0;No
21617;53;Técnico;Casado;Técnico Profesional;No;504000;Si;No;Celular;1;No
21618;56;Trabajador Dependiente;Divorciado;Universitario;No;507000;Si;No;Celular;7;No
21619;55;Trabajador Dependiente;Casado;Enseñanza Básica;No;407000;Si;No;Celular;1;No
21620;59;Obrero;Casado;Enseñanza Media;No;123000;Si;No;Celular;3;No
21621;60;Trabajador Dependiente;Soltero;Universitario;No;97000;Si;Si;Celular;1;No
21622;58;Trabajador Dependiente;Casado;Enseñanza Media;No;5000;No;No;Celular;0;No
21623;53;Trabajador Dependiente;Casado;Enseñanza Media;No;0;Si;Si;Celular;0;No
21624;58;Gerente;Casado;Universitario;No;572000;No;No;Celular;2;No
21625;53;Gerente;Casado;Universitario;No;432000;Si;Si;Celular;0;No
21626;57;Trabajador Dependiente;Casado;Universitario;No;1039000;Si;No;Celular;0;No
21627;61;Trabajador Dependiente;Casado;Universitario;No;6767000;Si;No;Celular;0;No
21628;61;Empresario;Casado;Enseñanza Media;No;1349000;No;No;Celular;0;No
21629;57;Gerente;Casado;Universitario;No;3352000;Si;No;Celular;1;Si
21630;55;Trabajador Dependiente;Casado;Técnico Profesional;No;9110000;Si;No;Fono Particular;0;No
21631;57;Trabajador Dependiente;Casado;Enseñanza Media;No;67000;No;Si;Celular;5;No
21632;60;Trabajador Dependiente;Casado;Universitario;No;1708000;Si;No;Celular;1;No
21633;57;Trabajador Dependiente;Casado;Universitario;No;1759000;Si;No;Celular;0;No
21634;60;Trabajador Dependiente;Soltero;Universitario;No;664000;No;No;Celular;2;No
21635;53;Trabajador Dependiente;Casado;Enseñanza Media;No;0;No;No;Celular;0;No
21636;61;Gerente;Casado;Universitario;No;12212000;No;No;Celular;0;No
21637;53;Obrero;Casado;Enseñanza Media;No;0;Si;Si;Celular;0;No
21638;60;Trabajador Independiente;Soltero;Universitario;No;628000;No;No;Celular;0;No
21639;61;Trabajador Dependiente;Soltero;Universitario;No;80000;Si;No;Celular;0;No
21640;59;Trabajador Dependiente;Casado;Universitario;No;1554000;No;No;Celular;0;No
21641;53;Trabajador Dependiente;Soltero;Universitario;No;693000;No;No;Celular;0;No
21642;54;Trabajador Dependiente;Casado;Universitario;No;541000;Si;No;Celular;0;No
21643;61;Trabajador Dependiente;Soltero;Universitario;No;1646000;Si;No;Celular;2;Si
21644;53;Técnico;Divorciado;Técnico Profesional;No;0;Si;No;Celular;0;No
21645;59;Trabajador Dependiente;Casado;Universitario;No;1716000;Si;No;Celular;0;No
21646;59;Trabajador Dependiente;Casado;Universitario;No;1050000;No;No;Celular;0;No
21647;60;Gerente;Casado;Universitario;No;12409000;Si;No;Celular;0;No
21648;61;Trabajador Dependiente;Casado;Universitario;No;2627000;Si;No;Celular;0;No
21649;57;Gerente;Casado;Universitario;No;4675000;No;No;Celular;0;No
21650;57;Empresario;Casado;Enseñanza Media;No;6403000;No;No;Celular;0;Si
21651;56;Empresario;Casado;Universitario;No;3585000;No;No;Celular;0;Si
21652;59;Gerente;Soltero;Universitario;No;3840000;Si;No;Celular;2;Si
21653;60;Trabajador Dependiente;Casado;Enseñanza Básica;No;979000;No;No;Celular;0;No
21654;53;Trabajador Dependiente;Casado;Universitario;No;0;No;No;Celular;0;No
21655;53;Trabajador Dependiente;Casado;Enseñanza Básica;No;0;No;No;Emailing;0;No
21656;54;Empresario;Soltero;Universitario;No;262000;Si;Si;Emailing;0;No
21657;56;Gerente;Divorciado;Universitario;No;858000;No;No;Celular;0;Si
21658;59;Trabajador Dependiente;Soltero;Universitario;No;15000;No;Si;Emailing;0;No
21659;59;Trabajador Dependiente;Casado;Universitario;No;3138000;No;No;Celular;0;No
21660;53;Obrero;Divorciado;Enseñanza Media;No;0;No;No;Celular;0;No
21661;54;Trabajador Dependiente;Soltero;Enseñanza Media;No;100000;Si;No;Celular;1;No
21662;54;Trabajador Dependiente;Casado;Universitario;No;1108000;No;No;Celular;1;No
21663;58;Trabajador Dependiente;Casado;Universitario;No;1508000;No;No;Celular;1;No
21664;54;Trabajador Dependiente;Casado;Universitario;No;694000;Si;No;Celular;11;No
21665;53;Técnico;Casado;Técnico Profesional;No;99000;No;No;Celular;2;No
21666;56;Trabajador Dependiente;Casado;Universitario;No;2064000;No;No;Celular;0;No
21667;60;Trabajador Dependiente;Soltero;Universitario;No;79000;No;No;Celular;1;No
21668;60;Trabajador Dependiente;Casado;Universitario;No;2338000;No;No;Celular;0;Si
21669;60;Trabajador Dependiente;Casado;Universitario;No;2266000;No;No;Celular;5;Si
21670;60;Trabajador Independiente;Casado;Universitario;No;13669000;No;No;Celular;8;No
21671;61;Trabajador Dependiente;Soltero;Universitario;No;1646000;Si;No;Celular;5;Si
21672;53;Trabajador Dependiente;Casado;Universitario;No;0;No;No;Celular;6;No
21673;54;Trabajador Dependiente;Casado;Universitario;No;1819000;No;No;Celular;2;No
21674;58;Trabajador Dependiente;Casado;Universitario;No;4775000;No;No;Celular;0;Si
21675;59;Trabajador Dependiente;Casado;Universitario;No;1293000;No;No;Celular;2;Si
21676;56;Trabajador Dependiente;Casado;Universitario;No;732000;No;No;Celular;4;No
21677;55;Trabajador Dependiente;Casado;Universitario;No;1451000;No;No;Celular;1;Si
21678;58;Trabajador Dependiente;Casado;Universitario;No;3056000;No;No;Celular;0;No
21679;53;Trabajador Dependiente;Casado;Universitario;No;2430000;No;No;Celular;0;No
21680;53;Trabajador Dependiente;Soltero;Universitario;No;0;Si;No;Celular;4;No
21681;56;Trabajador Dependiente;Soltero;Universitario;No;7968000;No;No;Celular;1;Si
21682;59;Trabajador Dependiente;Casado;Universitario;No;438000;Si;No;Fono Particular;0;No
21683;54;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;919000;Si;No;Celular;0;No
21684;53;Trabajador Dependiente;Casado;Universitario;No;270000;Si;No;Celular;1;No
21685;54;Técnico;Casado;Técnico Profesional;No;253000;Si;No;Celular;2;No
21686;54;Trabajador Dependiente;Divorciado;Universitario;No;973000;No;No;Celular;0;Si
21687;59;Trabajador Dependiente;Casado;Universitario;No;3705000;Si;No;Celular;1;No
21688;53;Trabajador Dependiente;Soltero;Enseñanza Básica;No;846000;Si;No;Celular;0;No
21689;60;Trabajador Dependiente;Casado;Universitario;No;637000;Si;No;Celular;0;No
21690;46;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-79000;No;No;Celular;1;No
21691;53;Trabajador Dependiente;Casado;Enseñanza Media;Si;-378000;Si;Si;Celular;6;No
21692;61;Trabajador Dependiente;Soltero;Universitario;No;782000;Si;No;Celular;17;No
21693;61;Gerente;Soltero;Universitario;No;3797000;No;No;Celular;2;No
21694;56;Trabajador Dependiente;Soltero;Universitario;No;2226000;Si;No;Fono Particular;0;No
21695;58;Trabajador Dependiente;Divorciado;Enseñanza Media;No;131000;Si;No;Celular;0;No
21696;58;Obrero;Casado;Enseñanza Básica;No;104000;Si;No;Celular;2;No
21697;55;Trabajador Dependiente;Casado;Universitario;No;830000;Si;No;Celular;2;Si
21698;53;Trabajador Dependiente;Casado;Universitario;No;342000;Si;No;Celular;0;No
21699;61;Obrero;Casado;Enseñanza Media;No;125000;Si;No;Celular;1;No
21700;58;Trabajador Dependiente;Divorciado;Universitario;No;635000;Si;No;Celular;0;No
21701;56;Obrero;Soltero;Enseñanza Básica;No;147000;Si;No;Celular;0;No
21702;56;Trabajador Dependiente;Divorciado;Universitario;No;282000;Si;No;Celular;1;No
21703;59;Trabajador Dependiente;Divorciado;Universitario;No;528000;Si;No;Celular;5;No
21704;61;Trabajador Dependiente;Casado;Universitario;No;764000;Si;No;Emailing;0;Si
21705;55;Trabajador Dependiente;Soltero;Enseñanza Media;No;65000;Si;No;Celular;0;No
21706;59;Trabajador Dependiente;Casado;Universitario;No;438000;Si;No;Celular;0;No
21707;60;Gerente;Casado;Universitario;No;592000;Si;No;Fono Particular;0;No
21708;58;Trabajador Dependiente;Soltero;Enseñanza Media;No;50000;No;No;Celular;0;No
21709;53;Trabajador Dependiente;Casado;Universitario;No;2574000;Si;No;Celular;1;Si
21710;59;Trabajador Dependiente;Casado;Universitario;No;771000;Si;No;Celular;0;No
21711;55;Trabajador Dependiente;Casado;Universitario;No;1145000;Si;No;Celular;0;No
21712;55;Técnico;Soltero;Técnico Profesional;No;398000;Si;No;Celular;0;No
21713;56;Técnico;Casado;Técnico Profesional;No;192000;Si;Si;Celular;5;No
21714;60;Obrero;Divorciado;Enseñanza Media;No;178000;Si;No;Celular;0;No
21715;53;Obrero;Casado;Enseñanza Media;Si;-450000;Si;No;Celular;0;No
21716;56;Trabajador Dependiente;Casado;Universitario;No;309000;Si;No;Celular;0;No
21717;57;Trabajador Dependiente;Casado;Universitario;No;229000;Si;No;Celular;0;No
21718;57;Trabajador Dependiente;Casado;Universitario;No;8536000;Si;Si;Celular;0;No
21719;61;Gerente;Soltero;Universitario;No;2258000;Si;No;Celular;2;No
21720;59;Trabajador Dependiente;Soltero;Universitario;No;573000;Si;No;Celular;0;No
21721;59;Obrero;Casado;Enseñanza Básica;No;105000;Si;No;Celular;2;No
21722;59;Gerente;Casado;Universitario;No;9366000;No;No;Celular;0;Si
21723;53;Trabajador Dependiente;Casado;Universitario;No;0;No;No;Celular;8;No
21724;59;Trabajador Dependiente;Soltero;Enseñanza Media;No;60000;Si;No;Celular;6;No
21725;61;Trabajador Dependiente;Casado;Universitario;No;602000;Si;No;Celular;7;No
21726;53;Trabajador Independiente;Casado;Universitario;No;252000;Si;No;Celular;0;No
21727;59;Trabajador Dependiente;Casado;Universitario;No;2805000;Si;No;Celular;23;No
21728;59;Trabajador Dependiente;Soltero;Universitario;No;411000;Si;No;Celular;0;No
21729;53;Trabajador Dependiente;Casado;Enseñanza Media;No;0;No;No;Celular;2;No
21730;54;Trabajador Dependiente;Casado;Universitario;No;1108000;No;No;Celular;3;No
21731;58;Trabajador Dependiente;Casado;Universitario;No;1508000;No;No;Celular;3;No
21732;59;Trabajador Dependiente;Divorciado;Universitario;No;69000;Si;No;Celular;2;No
21733;56;Trabajador Dependiente;Casado;Enseñanza Media;No;102000;No;No;Celular;0;No
21734;50;Trabajador Dependiente;Casado;Universitario;Si;-606000;Si;No;Celular;1;No
21735;58;Trabajador Independiente;Casado;Enseñanza Media;No;311000;Si;No;Celular;2;No
21736;57;Trabajador Dependiente;Casado;Universitario;No;1012000;Si;No;Celular;0;No
21737;59;Gerente;Soltero;Universitario;No;906000;Si;No;Celular;0;No
21738;55;Trabajador Dependiente;Divorciado;Enseñanza Media;No;83000;Si;No;Celular;6;No
21739;60;Trabajador Dependiente;Casado;Universitario;No;1438000;Si;No;Celular;2;No
21740;53;Obrero;Casado;Enseñanza Básica;No;-234000;Si;No;Celular;0;No
21741;58;Trabajador Dependiente;Casado;Universitario;No;617000;Si;No;Celular;0;No
